,data,horas,minutos,segundos,temperatura,umidade,temperatura_ponto_orvalho,temperatura_maxima,temperatura_minima,temperatura_maxima_ponto_orvalho,temperatura_minima_ponto_orvalho,umidade_maxima,umidade_minima,vento_velocidade,vento_direcao,precipitacao,vento_rajada_maxima,pressao_atmosferica,pressao_atmosferica_maxima,pressao_atmosferica_minima
11339,2016-12-07 00:00:00,11,00,00,29.2,33.0,11.3,29.9,28.4,12.0,9.9,35.0,31.0,1.0,55.0,0.0,2.4,923.0,923.5,923.0
11340,2016-12-07 00:00:00,12,00,00,30.1,34.0,12.3,31.1,29.0,13.3,10.8,35.0,31.0,1.0,55.0,0.0,2.4,922.5,923.0,922.5
11341,2016-12-07 00:00:00,13,00,00,30.0,34.0,12.2,31.2,29.3,13.7,11.6,36.0,32.0,1.0,55.0,0.0,2.4,921.7,922.5,921.7
11342,2016-12-07 00:00:00,14,00,00,30.1,33.0,12.2,30.8,29.6,13.5,11.9,36.0,32.0,1.0,55.0,0.0,2.4,921.2,921.7,921.2
11343,2016-12-07 00:00:00,15,00,00,26.0,53.0,15.8,30.1,26.0,15.8,12.0,53.0,33.0,1.0,55.0,0.0,2.4,921.6,921.6,920.9
11344,2016-12-07 00:00:00,16,00,00,24.4,63.0,16.8,26.0,24.4,17.1,15.0,63.0,52.0,1.0,55.0,0.0,2.4,922.8,922.8,921.6
11345,2016-12-07 00:00:00,17,00,00,22.6,76.0,18.1,24.4,22.4,18.3,16.9,77.0,63.0,1.0,55.0,0.0,2.4,922.9,923.2,922.8
11346,2016-12-07 00:00:00,18,00,00,23.0,74.0,18.1,23.0,22.6,18.4,18.0,76.0,74.0,1.0,55.0,0.0,2.4,922.6,922.9,922.6
11347,2016-12-07 00:00:00,19,00,00,22.5,74.0,17.7,23.0,22.5,18.1,17.7,75.0,74.0,1.0,55.0,0.0,2.4,922.6,922.6,922.3
11348,2016-12-07 00:00:00,20,00,00,22.5,72.0,17.1,22.6,22.4,17.7,17.1,74.0,71.0,1.0,55.0,0.0,2.4,923.3,923.3,922.6
11349,2016-12-07 00:00:00,21,00,00,22.3,73.0,17.3,22.7,22.3,17.3,17.1,73.0,71.0,1.0,55.0,0.0,2.4,923.8,923.9,923.3
11350,2016-12-07 00:00:00,22,00,00,21.8,73.0,16.7,22.3,21.7,17.2,16.7,75.0,73.0,1.0,55.0,0.0,2.4,923.4,923.9,923.4
11351,2016-12-07 00:00:00,23,00,00,21.7,71.0,16.3,21.9,21.4,16.9,16.3,74.0,71.0,1.0,55.0,0.0,2.4,923.6,923.7,923.4
11352,2016-12-08 00:00:00,00,00,00,20.9,76.0,16.5,21.7,20.9,16.7,16.0,76.0,71.0,0.1,356.0,0.0,2.3,923.0,923.6,923.0
11353,2016-12-08 00:00:00,01,00,00,21.0,76.0,16.6,21.3,20.9,16.6,16.3,76.0,74.0,0.1,356.0,0.0,2.3,922.6,923.0,922.5
11354,2016-12-08 00:00:00,02,00,00,20.6,78.0,16.6,21.0,20.5,16.7,16.4,78.0,76.0,0.1,356.0,0.0,2.3,922.2,922.6,922.1
11355,2016-12-08 00:00:00,03,00,00,20.3,80.0,16.7,20.6,20.3,16.8,16.6,80.0,78.0,0.1,356.0,0.0,2.3,922.3,922.4,922.2
11356,2016-12-08 00:00:00,04,00,00,20.0,81.0,16.6,20.3,19.9,16.7,16.5,81.0,80.0,0.1,356.0,0.0,2.3,921.9,922.3,921.9
11357,2016-12-08 00:00:00,05,00,00,19.8,77.0,15.7,20.1,19.8,16.7,15.6,81.0,76.0,0.1,356.0,0.0,2.3,922.2,922.2,921.8
11358,2016-12-08 00:00:00,06,00,00,20.5,78.0,16.6,20.6,19.8,16.7,15.6,79.0,76.0,0.1,356.0,0.0,2.3,922.8,922.8,922.2
11359,2016-12-08 00:00:00,07,00,00,22.3,68.0,16.0,22.4,20.5,17.0,16.0,79.0,68.0,0.1,356.0,0.0,2.3,923.3,923.3,922.8
11360,2016-12-08 00:00:00,08,00,00,24.4,56.0,15.1,24.5,22.1,16.7,14.5,69.0,54.0,0.1,356.0,0.0,2.3,923.3,923.5,923.3
11361,2016-12-08 00:00:00,09,00,00,26.4,47.0,14.3,27.2,24.4,15.8,14.3,57.0,47.0,0.1,356.0,0.0,2.3,923.1,923.4,923.1
11362,2016-12-08 00:00:00,10,00,00,28.4,44.0,15.0,28.5,26.2,15.7,13.6,50.0,41.0,0.1,356.0,0.0,2.3,923.0,923.2,923.0
11363,2016-12-08 00:00:00,11,00,00,28.9,41.0,14.5,29.0,27.7,15.5,13.6,46.0,41.0,0.1,356.0,0.0,2.3,922.6,923.0,922.6
11364,2016-12-08 00:00:00,12,00,00,29.3,41.0,14.7,30.2,28.4,16.0,13.6,43.0,37.0,0.1,356.0,0.0,2.3,922.1,922.6,922.1
11365,2016-12-08 00:00:00,13,00,00,29.6,40.0,14.4,30.8,29.2,15.8,13.4,42.0,37.0,0.1,356.0,0.0,2.3,921.3,922.1,921.3
11366,2016-12-08 00:00:00,14,00,00,29.8,39.0,14.2,31.1,29.6,15.1,13.4,40.0,35.0,0.1,356.0,0.0,2.3,920.5,921.4,920.5
11367,2016-12-08 00:00:00,15,00,00,31.1,37.0,14.6,31.1,29.6,15.4,13.8,40.0,36.0,0.1,356.0,0.0,2.3,920.0,920.5,920.0
11368,2016-12-08 00:00:00,16,00,00,29.6,40.0,14.7,31.5,29.6,15.0,13.5,41.0,35.0,0.1,356.0,0.0,2.3,919.7,920.0,919.5
11369,2016-12-08 00:00:00,17,00,00,28.8,45.0,15.6,29.6,28.8,15.6,14.6,45.0,40.0,0.1,356.0,0.0,2.3,919.5,919.7,919.3
11370,2016-12-08 00:00:00,18,00,00,28.1,48.0,15.9,28.8,28.1,16.0,15.2,48.0,44.0,0.1,356.0,0.0,2.3,920.4,920.4,919.5
11371,2016-12-08 00:00:00,19,00,00,26.4,59.0,17.7,28.2,26.4,17.7,15.6,59.0,47.0,0.1,356.0,0.0,2.3,921.5,921.6,920.4
11372,2016-12-08 00:00:00,20,00,00,22.5,71.0,16.9,26.3,22.3,18.5,16.7,73.0,59.0,0.1,356.0,0.0,2.3,922.7,922.7,921.5
11373,2016-12-08 00:00:00,21,00,00,22.8,68.0,16.6,22.9,22.5,17.1,16.5,71.0,68.0,0.1,356.0,0.0,2.3,923.0,923.0,922.7
11374,2016-12-08 00:00:00,22,00,00,22.3,72.0,17.0,22.8,22.3,17.0,16.4,72.0,68.0,0.1,356.0,0.0,2.3,923.5,923.5,922.9
11375,2016-12-08 00:00:00,23,00,00,22.2,73.0,17.1,22.5,22.1,17.3,16.9,74.0,71.0,0.1,356.0,0.0,2.3,923.4,923.5,923.4
11376,2016-12-09 00:00:00,00,00,00,21.7,74.0,16.9,22.2,21.7,17.1,16.8,74.0,72.0,2.0,25.0,0.0,6.3,923.4,923.4,923.3
11377,2016-12-09 00:00:00,01,00,00,22.5,74.0,17.5,22.5,21.7,17.6,16.9,74.0,73.0,2.0,25.0,0.0,6.3,922.8,923.4,922.8
11378,2016-12-09 00:00:00,02,00,00,22.6,73.0,17.6,22.6,22.3,17.7,17.5,75.0,73.0,2.0,25.0,0.0,6.3,922.3,922.8,922.3
11379,2016-12-09 00:00:00,03,00,00,22.1,77.0,17.8,22.6,22.0,17.8,17.5,77.0,73.0,2.0,25.0,0.0,6.3,921.9,922.3,921.9
11380,2016-12-09 00:00:00,04,00,00,21.1,76.0,16.8,22.1,21.1,17.7,16.7,77.0,73.0,2.0,25.0,0.0,6.3,921.6,921.9,921.5
11381,2016-12-09 00:00:00,05,00,00,21.2,75.0,16.5,21.3,21.0,16.9,16.5,76.0,75.0,2.0,25.0,0.0,6.3,921.0,921.6,921.0
11382,2016-12-09 00:00:00,06,00,00,21.4,72.0,16.3,21.4,21.0,16.6,15.9,75.0,72.0,2.0,25.0,0.0,6.3,921.0,921.0,920.8
11383,2016-12-09 00:00:00,07,00,00,22.9,66.0,16.2,22.9,21.4,16.8,15.7,72.0,66.0,2.0,25.0,0.0,6.3,921.8,921.8,921.0
11384,2016-12-09 00:00:00,08,00,00,24.6,56.0,15.3,24.7,22.9,16.4,14.8,66.0,56.0,2.0,25.0,0.0,6.3,922.5,922.5,921.8
11385,2016-12-09 00:00:00,09,00,00,25.2,51.0,14.5,25.3,24.3,16.1,14.4,58.0,51.0,2.0,25.0,0.0,6.3,922.9,922.9,922.5
11386,2016-12-09 00:00:00,10,00,00,27.1,49.0,15.5,27.1,25.1,15.7,14.1,53.0,48.0,2.0,25.0,0.0,6.3,923.0,923.1,922.9
11387,2016-12-09 00:00:00,11,00,00,27.9,45.0,14.8,27.9,26.4,15.9,14.3,50.0,45.0,2.0,25.0,0.0,6.3,922.6,923.1,922.6
11388,2016-12-09 00:00:00,12,00,00,28.5,42.0,14.4,29.3,27.4,15.5,13.9,47.0,41.0,2.0,25.0,0.0,6.3,921.9,922.6,921.9
11389,2016-12-09 00:00:00,13,00,00,30.1,42.0,15.6,30.1,28.0,15.6,14.0,45.0,39.0,2.0,25.0,0.0,6.3,921.3,922.0,921.3
11390,2016-12-09 00:00:00,14,00,00,29.0,42.0,14.9,30.2,28.4,15.9,14.3,45.0,39.0,2.0,25.0,0.0,6.3,920.6,921.4,920.5
11391,2016-12-09 00:00:00,15,00,00,24.7,68.0,18.4,29.0,24.4,18.6,15.1,69.0,42.0,2.0,25.0,0.0,6.3,920.7,920.7,920.5
11392,2016-12-09 00:00:00,16,00,00,23.3,72.0,17.9,24.8,23.3,18.7,17.9,72.0,68.0,2.0,25.0,0.0,6.3,920.4,920.7,920.4
11393,2016-12-09 00:00:00,17,00,00,22.3,76.0,17.9,23.5,22.3,18.3,17.9,76.0,72.0,2.0,25.0,0.0,6.3,921.1,921.1,920.4
11394,2016-12-09 00:00:00,18,00,00,21.6,80.0,17.9,22.3,21.5,18.0,17.7,80.0,76.0,2.0,25.0,0.0,6.3,921.6,921.6,920.8
11395,2016-12-09 00:00:00,19,00,00,21.4,82.0,18.2,21.8,21.4,18.3,18.0,82.0,80.0,2.0,25.0,0.0,6.3,922.2,922.2,921.6
11396,2016-12-09 00:00:00,20,00,00,21.1,84.0,18.2,21.5,20.9,18.5,18.1,84.0,82.0,2.0,25.0,0.0,6.3,922.9,922.9,922.2
11397,2016-12-09 00:00:00,21,00,00,21.0,82.0,17.8,21.2,21.0,18.3,17.7,84.0,81.0,2.0,25.0,0.0,6.3,923.4,923.4,922.9
11398,2016-12-09 00:00:00,22,00,00,21.3,81.0,18.0,21.3,21.0,18.0,17.6,82.0,81.0,2.0,25.0,0.0,6.3,923.6,923.7,923.4
11399,2016-12-09 00:00:00,23,00,00,21.3,81.0,17.9,21.3,21.2,17.9,17.7,81.0,80.0,2.0,25.0,0.0,6.3,923.4,923.7,923.4
11400,2016-12-10 00:00:00,00,00,00,21.0,80.0,17.5,21.3,21.0,17.9,17.4,81.0,80.0,2.0,94.0,0.0,5.0,922.9,923.5,922.9
11401,2016-12-10 00:00:00,01,00,00,21.1,80.0,17.6,21.2,21.0,17.7,17.4,81.0,80.0,2.0,94.0,0.0,5.0,922.4,923.0,922.4
11402,2016-12-10 00:00:00,02,00,00,21.0,82.0,17.7,21.2,21.0,17.8,17.6,82.0,80.0,2.0,94.0,0.0,5.0,922.2,922.4,922.1
11403,2016-12-10 00:00:00,03,00,00,20.9,82.0,17.7,21.0,20.9,17.8,17.6,82.0,81.0,2.0,94.0,0.0,5.0,922.1,922.2,922.0
11404,2016-12-10 00:00:00,04,00,00,21.0,82.0,17.8,21.1,20.8,17.9,17.7,83.0,82.0,2.0,94.0,0.0,5.0,922.0,922.1,921.9
11405,2016-12-10 00:00:00,05,00,00,21.0,82.0,17.8,21.1,20.9,17.9,17.7,82.0,82.0,2.0,94.0,0.0,5.0,922.3,922.3,922.0
11406,2016-12-10 00:00:00,06,00,00,21.0,83.0,18.0,21.0,20.9,18.0,17.8,83.0,82.0,2.0,94.0,0.0,5.0,922.6,922.6,922.3
11407,2016-12-10 00:00:00,07,00,00,21.6,80.0,18.1,21.7,21.0,18.3,17.9,83.0,80.0,2.0,94.0,0.0,5.0,922.8,922.8,922.6
11408,2016-12-10 00:00:00,08,00,00,23.2,73.0,18.2,23.2,21.6,18.4,17.8,80.0,73.0,2.0,94.0,0.0,5.0,922.7,923.0,922.7
11409,2016-12-10 00:00:00,09,00,00,24.8,66.0,18.1,25.5,23.2,19.0,17.7,74.0,64.0,2.0,94.0,0.0,5.0,922.6,922.8,922.6
11410,2016-12-10 00:00:00,10,00,00,26.5,61.0,18.3,27.4,24.7,19.8,17.6,67.0,58.0,2.0,94.0,0.0,5.0,922.2,922.6,922.2
11411,2016-12-10 00:00:00,11,00,00,28.2,52.0,17.4,28.5,26.4,19.0,17.2,61.0,51.0,2.0,94.0,0.0,5.0,921.9,922.2,921.9
11412,2016-12-10 00:00:00,12,00,00,28.2,52.0,17.5,29.4,27.8,18.2,16.7,55.0,47.0,2.0,94.0,0.0,5.0,921.7,921.9,921.6
11413,2016-12-10 00:00:00,13,00,00,28.5,50.0,16.9,29.1,28.0,17.7,16.3,53.0,48.0,2.0,94.0,0.0,5.0,921.1,921.7,921.1
11414,2016-12-10 00:00:00,14,00,00,29.7,45.0,16.6,30.0,28.3,17.8,15.9,52.0,43.0,2.0,94.0,0.0,5.0,920.1,921.1,920.1
11415,2016-12-10 00:00:00,15,00,00,30.0,46.0,17.0,30.0,28.7,17.0,16.0,49.0,44.0,2.0,94.0,0.0,5.0,919.4,920.1,919.4
11416,2016-12-10 00:00:00,16,00,00,28.4,50.0,16.9,30.6,28.2,17.3,16.0,50.0,44.0,2.0,94.0,0.0,5.0,919.2,919.5,919.2
11417,2016-12-10 00:00:00,17,00,00,22.8,83.0,19.7,28.5,20.7,19.9,16.6,87.0,49.0,2.0,94.0,0.0,5.0,920.3,920.3,919.2
11418,2016-12-10 00:00:00,18,00,00,22.1,80.0,18.6,23.2,22.1,19.8,18.6,85.0,80.0,2.0,94.0,0.0,5.0,920.0,920.3,919.7
11419,2016-12-10 00:00:00,19,00,00,22.3,80.0,18.7,22.3,21.8,18.9,18.4,82.0,79.0,2.0,94.0,0.0,5.0,920.6,920.6,919.9
11420,2016-12-10 00:00:00,20,00,00,22.3,77.0,18.1,22.5,22.1,18.7,18.1,80.0,77.0,2.0,94.0,0.0,5.0,921.1,921.1,920.6
11421,2016-12-10 00:00:00,21,00,00,22.3,76.0,17.9,22.4,22.2,18.3,17.9,79.0,76.0,2.0,94.0,0.0,5.0,921.5,921.5,921.1
11422,2016-12-10 00:00:00,22,00,00,22.3,76.0,17.8,22.6,22.1,18.1,17.6,77.0,74.0,2.0,94.0,0.0,5.0,921.7,921.9,921.5
11423,2016-12-10 00:00:00,23,00,00,22.4,75.0,17.7,22.7,22.3,17.8,17.6,76.0,73.0,2.0,94.0,0.0,5.0,921.5,921.8,921.5
11424,2016-12-11 00:00:00,00,00,00,22.5,74.0,17.8,22.6,22.3,17.9,17.7,75.0,74.0,2.9,325.0,0.0,5.5,920.8,921.5,920.8
11425,2016-12-11 00:00:00,01,00,00,22.4,77.0,18.1,22.5,22.3,18.1,17.7,77.0,74.0,2.9,325.0,0.0,5.5,920.2,920.8,920.2
11426,2016-12-11 00:00:00,02,00,00,22.2,78.0,18.1,22.4,22.2,18.2,18.1,78.0,77.0,2.9,325.0,0.0,5.5,919.8,920.2,919.8
11427,2016-12-11 00:00:00,03,00,00,22.3,77.0,18.1,22.4,22.2,18.2,18.0,78.0,76.0,2.9,325.0,0.0,5.5,919.4,919.8,919.4
11428,2016-12-11 00:00:00,04,00,00,22.0,80.0,18.3,22.4,22.0,18.3,18.1,80.0,77.0,2.9,325.0,0.0,5.5,919.3,919.4,919.2
11429,2016-12-11 00:00:00,05,00,00,22.2,80.0,18.5,22.2,22.0,18.5,18.4,80.0,80.0,2.9,325.0,0.0,5.5,919.8,919.8,919.2
11430,2016-12-11 00:00:00,06,00,00,22.3,80.0,18.6,22.5,22.2,18.6,18.5,80.0,78.0,2.9,325.0,0.0,5.5,920.5,920.6,919.8
11431,2016-12-11 00:00:00,07,00,00,22.6,79.0,18.7,22.6,22.3,18.7,18.6,80.0,78.0,2.9,325.0,0.0,5.5,921.0,921.0,920.5
11432,2016-12-11 00:00:00,08,00,00,23.2,75.0,18.5,23.2,22.6,18.7,18.5,79.0,75.0,2.9,325.0,0.0,5.5,921.3,921.3,920.9
11433,2016-12-11 00:00:00,09,00,00,23.6,72.0,18.2,23.7,22.8,18.6,18.1,76.0,72.0,2.9,325.0,0.0,5.5,921.6,921.6,921.3
11434,2016-12-11 00:00:00,10,00,00,23.9,71.0,18.3,25.0,23.6,18.9,18.1,73.0,67.0,2.9,325.0,0.0,5.5,922.0,922.0,921.5
11435,2016-12-11 00:00:00,11,00,00,23.4,74.0,18.4,23.9,23.3,18.6,18.1,74.0,71.0,2.9,325.0,0.0,5.5,922.1,922.2,922.0
11436,2016-12-11 00:00:00,12,00,00,24.1,73.0,18.9,24.2,23.3,19.2,18.4,76.0,73.0,2.9,325.0,0.0,5.5,921.6,922.1,921.6
11437,2016-12-11 00:00:00,13,00,00,27.1,61.0,19.0,27.1,24.1,19.9,18.6,73.0,61.0,2.9,325.0,0.0,5.5,920.5,921.6,920.5
11438,2016-12-11 00:00:00,14,00,00,21.9,80.0,18.3,28.9,21.9,19.8,17.9,80.0,54.0,2.9,325.0,0.0,5.5,920.4,920.5,919.8
11439,2016-12-11 00:00:00,15,00,00,23.2,83.0,20.2,23.2,21.3,20.4,18.6,89.0,80.0,2.9,325.0,0.0,5.5,920.5,920.5,920.0
11440,2016-12-11 00:00:00,16,00,00,22.1,86.0,19.6,23.2,22.0,20.2,18.7,86.0,79.0,2.9,325.0,0.0,5.5,919.9,920.5,919.9
11441,2016-12-11 00:00:00,17,00,00,22.6,82.0,19.3,22.7,22.1,19.7,19.1,86.0,80.0,2.9,325.0,0.0,5.5,920.0,920.0,919.6
11442,2016-12-11 00:00:00,18,00,00,22.8,80.0,19.2,23.1,22.6,19.5,19.1,82.0,78.0,2.9,325.0,0.0,5.5,919.9,920.1,919.9
11443,2016-12-11 00:00:00,19,00,00,23.0,80.0,19.3,23.0,22.7,19.3,19.0,81.0,79.0,2.9,325.0,0.0,5.5,919.8,919.9,919.7
11444,2016-12-11 00:00:00,20,00,00,22.5,83.0,19.5,23.0,22.5,19.6,19.2,83.0,79.0,2.9,325.0,0.0,5.5,920.9,921.0,919.8
11445,2016-12-11 00:00:00,21,00,00,22.6,85.0,20.0,22.7,22.5,20.0,19.5,85.0,83.0,2.9,325.0,0.0,5.5,921.3,921.4,920.7
11446,2016-12-11 00:00:00,22,00,00,22.4,85.0,19.8,22.7,22.4,20.4,19.8,87.0,85.0,2.9,325.0,0.0,5.5,921.2,921.5,921.2
11447,2016-12-11 00:00:00,23,00,00,21.8,79.0,18.1,22.4,21.7,19.7,18.1,85.0,79.0,2.9,325.0,0.0,5.5,921.0,921.3,921.0
11448,2016-12-14 00:00:00,00,00,00,24.3,70.0,18.5,24.7,24.3,18.5,17.0,70.0,63.0,0.6,360.0,0.0,2.3,922.5,922.6,922.4
11449,2016-12-14 00:00:00,01,00,00,23.9,69.0,17.9,24.3,23.8,18.6,17.8,71.0,69.0,0.6,360.0,0.0,2.3,921.7,922.5,921.7
11450,2016-12-14 00:00:00,02,00,00,23.3,76.0,18.8,24.0,23.3,18.8,17.8,76.0,69.0,0.6,360.0,0.0,2.3,921.4,921.7,921.3
11451,2016-12-14 00:00:00,03,00,00,23.2,77.0,18.9,23.4,23.2,18.9,18.8,77.0,76.0,0.6,360.0,0.0,2.3,921.3,921.5,921.1
11452,2016-12-14 00:00:00,04,00,00,23.3,78.0,19.3,23.3,22.9,19.3,18.8,79.0,76.0,0.6,360.0,0.0,2.3,921.8,921.8,921.3
11453,2016-12-14 00:00:00,05,00,00,22.8,80.0,19.1,23.3,22.7,19.3,19.0,80.0,78.0,0.6,360.0,0.0,2.3,921.8,922.1,921.8
11454,2016-12-14 00:00:00,06,00,00,22.7,71.0,17.2,22.9,22.7,19.3,17.1,80.0,70.0,0.6,360.0,0.0,2.3,922.2,922.2,921.6
11455,2016-12-14 00:00:00,07,00,00,23.8,67.0,17.2,24.2,22.6,17.9,17.0,72.0,67.0,0.6,360.0,0.0,2.3,922.8,922.8,922.2
11456,2016-12-14 00:00:00,08,00,00,23.2,71.0,17.6,23.9,23.1,17.7,17.0,71.0,67.0,0.6,360.0,0.0,2.3,923.4,923.4,922.8
11457,2016-12-14 00:00:00,09,00,00,22.3,75.0,17.7,23.2,21.9,17.8,17.4,77.0,71.0,0.6,360.0,0.0,2.3,924.3,924.3,923.4
11458,2016-12-14 00:00:00,10,00,00,23.9,72.0,18.5,23.9,22.0,18.8,17.5,77.0,72.0,0.6,360.0,0.0,2.3,924.8,924.8,924.2
11459,2016-12-14 00:00:00,11,00,00,24.5,64.0,17.3,24.9,23.9,18.5,17.3,72.0,64.0,0.6,360.0,0.0,2.3,925.5,925.5,924.8
11460,2016-12-14 00:00:00,12,00,00,24.6,65.0,17.6,25.7,24.2,18.5,17.3,67.0,62.0,0.6,360.0,0.0,2.3,925.4,925.5,925.4
11461,2016-12-14 00:00:00,13,00,00,24.4,65.0,17.4,25.1,23.9,17.8,16.9,68.0,63.0,0.6,360.0,0.0,2.3,925.0,925.4,925.0
11462,2016-12-14 00:00:00,14,00,00,23.8,66.0,17.0,24.5,23.3,17.4,16.7,67.0,64.0,0.6,360.0,0.0,2.3,924.8,925.2,924.8
11463,2016-12-14 00:00:00,15,00,00,22.8,67.0,16.4,24.5,22.8,17.6,16.2,69.0,63.0,0.6,360.0,0.0,2.3,924.9,924.9,924.6
11464,2016-12-14 00:00:00,16,00,00,20.5,75.0,15.9,22.8,20.4,16.6,15.9,75.0,67.0,0.6,360.0,0.0,2.3,925.3,925.3,924.9
11465,2016-12-14 00:00:00,17,00,00,20.4,76.0,16.1,20.5,20.1,16.2,15.9,77.0,75.0,0.6,360.0,0.0,2.3,925.2,925.4,925.2
11466,2016-12-14 00:00:00,18,00,00,20.1,78.0,16.1,20.7,19.9,16.5,16.0,80.0,75.0,0.6,360.0,0.0,2.3,925.9,925.9,925.2
11467,2016-12-14 00:00:00,19,00,00,19.6,76.0,15.4,20.2,19.6,16.1,15.4,79.0,76.0,0.6,360.0,0.0,2.3,926.6,926.6,925.9
11468,2016-12-14 00:00:00,20,00,00,18.9,82.0,15.7,19.7,18.9,15.7,15.2,82.0,76.0,0.6,360.0,0.0,2.3,927.2,927.2,926.6
11469,2016-12-14 00:00:00,21,00,00,18.5,80.0,14.9,18.9,18.3,15.9,14.9,83.0,80.0,0.6,360.0,0.0,2.3,928.2,928.2,927.2
11470,2016-12-14 00:00:00,22,00,00,18.4,79.0,14.8,18.5,18.3,15.0,14.7,80.0,79.0,0.6,360.0,0.0,2.3,928.5,928.6,928.2
11471,2016-12-14 00:00:00,23,00,00,18.2,80.0,14.7,18.6,18.2,14.9,14.7,80.0,78.0,0.6,360.0,0.0,2.3,928.6,928.7,928.5
11472,2016-12-15 00:00:00,00,00,00,17.8,84.0,15.1,18.2,17.6,15.3,14.8,85.0,80.0,2.7,139.0,0.0,8.4,928.5,928.6,928.4
11473,2016-12-15 00:00:00,01,00,00,17.9,82.0,14.8,18.0,17.8,15.2,14.7,84.0,82.0,2.7,139.0,0.0,8.4,928.2,928.5,928.1
11474,2016-12-15 00:00:00,02,00,00,16.9,86.0,14.6,18.0,16.9,15.2,14.6,87.0,82.0,2.7,139.0,0.0,8.4,927.9,928.2,927.8
11475,2016-12-15 00:00:00,03,00,00,16.7,84.0,13.9,16.9,16.7,14.6,13.9,86.0,83.0,2.7,139.0,0.0,8.4,928.0,928.1,927.9
11476,2016-12-15 00:00:00,04,00,00,16.3,85.0,13.8,16.7,16.2,14.1,13.8,87.0,84.0,2.7,139.0,0.0,8.4,928.5,928.6,928.0
11477,2016-12-15 00:00:00,05,00,00,16.5,83.0,13.7,16.6,16.1,13.9,13.6,86.0,83.0,2.7,139.0,0.0,8.4,929.0,929.0,928.5
11478,2016-12-15 00:00:00,06,00,00,16.3,83.0,13.4,16.5,16.0,13.6,13.3,85.0,83.0,2.7,139.0,0.0,8.4,930.1,930.1,929.0
11479,2016-12-15 00:00:00,07,00,00,16.8,78.0,13.0,16.8,16.2,13.5,12.8,83.0,78.0,2.7,139.0,0.0,8.4,930.7,930.7,930.1
11480,2016-12-15 00:00:00,08,00,00,16.6,81.0,13.3,16.9,16.3,13.4,12.8,82.0,78.0,2.7,139.0,0.0,8.4,931.3,931.3,930.7
11481,2016-12-15 00:00:00,09,00,00,16.3,82.0,13.3,16.8,15.8,13.6,13.0,85.0,80.0,2.7,139.0,0.0,8.4,931.9,931.9,931.3
11482,2016-12-15 00:00:00,10,00,00,17.5,71.0,12.2,17.9,16.3,13.2,12.1,82.0,70.0,2.7,139.0,0.0,8.4,932.0,932.0,931.8
11483,2016-12-15 00:00:00,11,00,00,17.0,72.0,12.0,17.6,16.7,12.7,12.0,75.0,71.0,2.7,139.0,0.0,8.4,932.2,932.4,932.0
11484,2016-12-15 00:00:00,12,00,00,17.3,70.0,11.8,17.5,16.4,12.7,11.8,77.0,70.0,2.7,139.0,0.0,8.4,932.3,932.4,932.2
11485,2016-12-15 00:00:00,13,00,00,17.9,68.0,12.0,18.1,17.2,12.2,11.3,71.0,67.0,2.7,139.0,0.0,8.4,932.3,932.4,932.2
11486,2016-12-15 00:00:00,14,00,00,17.2,71.0,11.9,18.6,17.1,12.3,11.5,71.0,65.0,2.7,139.0,0.0,8.4,932.0,932.3,931.9
11487,2016-12-15 00:00:00,15,00,00,17.3,70.0,11.7,17.6,16.7,12.2,11.6,74.0,68.0,2.7,139.0,0.0,8.4,931.8,932.0,931.8
11488,2016-12-15 00:00:00,16,00,00,16.9,72.0,11.8,17.5,16.7,12.1,11.5,73.0,69.0,2.7,139.0,0.0,8.4,931.5,931.8,931.4
11489,2016-12-15 00:00:00,17,00,00,16.7,75.0,12.1,17.0,16.6,12.1,11.7,75.0,72.0,2.7,139.0,0.0,8.4,931.5,931.5,931.3
11490,2016-12-15 00:00:00,18,00,00,16.4,77.0,12.3,16.7,16.4,12.4,12.1,77.0,74.0,2.7,139.0,0.0,8.4,931.9,931.9,931.5
11491,2016-12-15 00:00:00,19,00,00,16.1,76.0,11.8,16.4,15.8,12.8,11.8,82.0,76.0,2.7,139.0,0.0,8.4,932.5,932.5,931.9
11492,2016-12-15 00:00:00,20,00,00,15.6,72.0,10.6,16.1,15.6,11.8,10.4,76.0,71.0,2.7,139.0,0.0,8.4,933.2,933.2,932.5
11493,2016-12-15 00:00:00,21,00,00,15.8,72.0,10.7,15.8,15.6,11.1,10.6,74.0,72.0,2.7,139.0,0.0,8.4,933.4,933.4,933.2
11494,2016-12-15 00:00:00,22,00,00,15.7,71.0,10.4,16.0,15.7,10.7,10.1,72.0,69.0,2.7,139.0,0.0,8.4,933.5,933.5,933.4
11495,2016-12-15 00:00:00,23,00,00,15.3,74.0,10.8,15.7,15.3,10.8,10.4,74.0,71.0,2.7,139.0,0.0,8.4,933.5,933.6,933.5
11496,2016-12-16 00:00:00,00,00,00,15.5,75.0,11.0,15.5,15.3,11.1,10.7,75.0,74.0,3.2,114.0,0.0,7.1,933.2,933.5,933.2
11497,2016-12-16 00:00:00,01,00,00,15.5,76.0,11.3,15.5,15.3,11.4,11.0,77.0,74.0,3.2,114.0,0.0,7.1,932.7,933.2,932.7
11498,2016-12-16 00:00:00,02,00,00,15.1,76.0,10.9,15.5,15.0,11.3,10.9,78.0,76.0,3.2,114.0,0.0,7.1,932.4,932.7,932.4
