,Unnamed: 0,longitude,latitude,data,periodo,periodo_inicial,periodo_final,hora_inicial,minute_inicial,hora_final,minute_final
13685,13685,-46.6251826,-23.5193621,2016-02-09,De 00:00 a 07:32,05:00,05:59,5,0,5,59
13686,13686,-46.6251826,-23.5193621,2016-02-09,De 00:00 a 07:32,06:00,06:59,6,0,6,59
13687,13687,-46.6251826,-23.5193621,2016-02-09,De 00:00 a 07:32,07:00,07:32,7,0,7,32
13688,13688,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,00:00,00:59,0,0,0,59
13689,13689,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,01:00,01:59,1,0,1,59
13690,13690,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,02:00,02:59,2,0,2,59
13691,13691,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,03:00,03:59,3,0,3,59
13692,13692,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,04:00,04:59,4,0,4,59
13693,13693,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,05:00,05:59,5,0,5,59
13694,13694,-46.6279181,-23.5222918,2016-02-09,De 00:00 a 06:34,06:00,06:34,6,0,6,34
13695,13695,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,00:00,00:59,0,0,0,59
13696,13696,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,01:00,01:59,1,0,1,59
13697,13697,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,02:00,02:59,2,0,2,59
13698,13698,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,03:00,03:59,3,0,3,59
13699,13699,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,04:00,04:59,4,0,4,59
13700,13700,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,05:00,05:59,5,0,5,59
13701,13701,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,06:00,06:59,6,0,6,59
13702,13702,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,07:00,07:59,7,0,7,59
13703,13703,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,08:00,08:59,8,0,8,59
13704,13704,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,09:00,09:59,9,0,9,59
13705,13705,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,10:00,10:59,10,0,10,59
13706,13706,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,11:00,11:59,11,0,11,59
13707,13707,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,12:00,12:59,12,0,12,59
13708,13708,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,13:00,13:59,13,0,13,59
13709,13709,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,14:00,14:59,14,0,14,59
13710,13710,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,15:00,15:59,15,0,15,59
13711,13711,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,16:00,16:59,16,0,16,59
13712,13712,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,17:00,17:59,17,0,17,59
13713,13713,-46.6840671,-23.526942,2016-02-09,De 00:00 a 18:49,18:00,18:49,18,0,18,49
13714,13714,-46.63407520000001,-23.5396645,2016-02-16,De 00:00 a 02:19,00:00,00:59,0,0,0,59
13715,13715,-46.63407520000001,-23.5396645,2016-02-16,De 00:00 a 02:19,01:00,01:59,1,0,1,59
13716,13716,-46.63407520000001,-23.5396645,2016-02-16,De 00:00 a 02:19,02:00,02:19,2,0,2,19
13717,13717,-46.7174347,-23.7685129,2016-02-16,De 00:00 a 02:19,00:00,00:59,0,0,0,59
13718,13718,-46.7174347,-23.7685129,2016-02-16,De 00:00 a 02:19,01:00,01:59,1,0,1,59
13719,13719,-46.7174347,-23.7685129,2016-02-16,De 00:00 a 02:19,02:00,02:19,2,0,2,19
13720,13720,-46.7245974,-23.6539123,2016-02-21,De 00:00 a 03:15,00:00,00:59,0,0,0,59
13721,13721,-46.7245974,-23.6539123,2016-02-21,De 00:00 a 03:15,01:00,01:59,1,0,1,59
13722,13722,-46.7245974,-23.6539123,2016-02-21,De 00:00 a 03:15,02:00,02:59,2,0,2,59
13723,13723,-46.7245974,-23.6539123,2016-02-21,De 00:00 a 03:15,03:00,03:15,3,0,3,15
13724,13724,-46.7253607,-23.6462723,2016-02-22,De 00:00 a 03:15,00:00,00:59,0,0,0,59
13725,13725,-46.7253607,-23.6462723,2016-02-22,De 00:00 a 03:15,01:00,01:59,1,0,1,59
13726,13726,-46.7253607,-23.6462723,2016-02-22,De 00:00 a 03:15,02:00,02:59,2,0,2,59
13727,13727,-46.7253607,-23.6462723,2016-02-22,De 00:00 a 03:15,03:00,03:15,3,0,3,15
13728,13728,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,00:00,00:59,0,0,0,59
13729,13729,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,01:00,01:59,1,0,1,59
13730,13730,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,02:00,02:59,2,0,2,59
13731,13731,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,03:00,03:59,3,0,3,59
13732,13732,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,04:00,04:59,4,0,4,59
13733,13733,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,05:00,05:59,5,0,5,59
13734,13734,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,06:00,06:59,6,0,6,59
13735,13735,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,07:00,07:59,7,0,7,59
13736,13736,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,08:00,08:59,8,0,8,59
13737,13737,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,09:00,09:59,9,0,9,59
13738,13738,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,10:00,10:59,10,0,10,59
13739,13739,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,11:00,11:59,11,0,11,59
13740,13740,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,12:00,12:59,12,0,12,59
13741,13741,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,13:00,13:59,13,0,13,59
13742,13742,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,14:00,14:59,14,0,14,59
13743,13743,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,15:00,15:59,15,0,15,59
13744,13744,-46.6937635,-23.5103051,2016-03-02,De 00:00 a 16:05,16:00,16:05,16,0,16,5
13745,13745,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 03:46,00:00,00:59,0,0,0,59
13746,13746,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 03:46,01:00,01:59,1,0,1,59
13747,13747,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 03:46,02:00,02:59,2,0,2,59
13748,13748,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 03:46,03:00,03:46,3,0,3,46
13749,13749,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 01:37,00:00,00:59,0,0,0,59
13750,13750,-46.61313320000001,-23.5208602,2016-03-04,De 00:00 a 01:37,01:00,01:37,1,0,1,37
13751,13751,-46.48359929999999,-23.539535600000004,2016-03-04,De 00:00 a 00:20,00:00,00:20,0,0,0,20
13752,13752,-46.7117099,-23.6599045,2016-03-04,De 00:00 a 03:02,00:00,00:59,0,0,0,59
13753,13753,-46.7117099,-23.6599045,2016-03-04,De 00:00 a 03:02,01:00,01:59,1,0,1,59
13754,13754,-46.7117099,-23.6599045,2016-03-04,De 00:00 a 03:02,02:00,02:59,2,0,2,59
13755,13755,-46.7117099,-23.6599045,2016-03-04,De 00:00 a 03:02,03:00,03:02,3,0,3,2
13756,13756,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,00:00,00:59,0,0,0,59
13757,13757,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,01:00,01:59,1,0,1,59
13758,13758,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,02:00,02:59,2,0,2,59
13759,13759,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,03:00,03:59,3,0,3,59
13760,13760,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,04:00,04:59,4,0,4,59
13761,13761,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,05:00,05:59,5,0,5,59
13762,13762,-46.6251826,-23.5193621,2016-03-11,De 00:00 a 06:38,06:00,06:38,6,0,6,38
13763,13763,-46.63407520000001,-23.5396645,2016-03-11,De 00:00 a 00:15,00:00,00:15,0,0,0,15
13764,13764,-46.6339244,-23.5363828,2016-03-11,De 00:00 a 00:08,00:00,00:08,0,0,0,8
13765,13765,-46.6183215,-23.5573938,2016-03-11,De 00:00 a 00:08,00:00,00:08,0,0,0,8
13766,13766,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 02:03,00:00,00:59,0,0,0,59
13767,13767,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 02:03,01:00,01:59,1,0,1,59
13768,13768,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 02:03,02:00,02:03,2,0,2,3
13769,13769,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,00:00,00:59,0,0,0,59
13770,13770,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,01:00,01:59,1,0,1,59
13771,13771,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,02:00,02:59,2,0,2,59
13772,13772,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,03:00,03:59,3,0,3,59
13773,13773,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,04:00,04:59,4,0,4,59
13774,13774,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,05:00,05:59,5,0,5,59
13775,13775,-46.70996829999999,-23.6238787,2016-03-11,De 00:00 a 06:10,06:00,06:10,6,0,6,10
13776,13776,-46.4560867,-23.5358864,2016-03-11,De 00:00 a 00:08,00:00,00:08,0,0,0,8
13777,13777,-46.6122599,-23.5403315,2016-03-11,De 00:00 a 01:50,00:00,00:59,0,0,0,59
13778,13778,-46.6122599,-23.5403315,2016-03-11,De 00:00 a 01:50,01:00,01:50,1,0,1,50
13779,13779,-46.5989774,-23.5380499,2016-03-11,De 00:00 a 02:23,00:00,00:59,0,0,0,59
13780,13780,-46.5989774,-23.5380499,2016-03-11,De 00:00 a 02:23,01:00,01:59,1,0,1,59
13781,13781,-46.5989774,-23.5380499,2016-03-11,De 00:00 a 02:23,02:00,02:23,2,0,2,23
13782,13782,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,00:00,00:59,0,0,0,59
13783,13783,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,01:00,01:59,1,0,1,59
13784,13784,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,02:00,02:59,2,0,2,59
13785,13785,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,03:00,03:59,3,0,3,59
13786,13786,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,04:00,04:59,4,0,4,59
13787,13787,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,05:00,05:59,5,0,5,59
13788,13788,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,06:00,06:59,6,0,6,59
13789,13789,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,07:00,07:59,7,0,7,59
13790,13790,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,08:00,08:59,8,0,8,59
13791,13791,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,09:00,09:59,9,0,9,59
13792,13792,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,10:00,10:59,10,0,10,59
13793,13793,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,11:00,11:59,11,0,11,59
13794,13794,-46.4754154,-23.5225201,2016-03-11,De 00:00 a 12:39,12:00,12:39,12,0,12,39
13795,13795,-46.7063713,-23.6618529,2016-03-11,De 00:00 a 03:57,00:00,00:59,0,0,0,59
13796,13796,-46.7063713,-23.6618529,2016-03-11,De 00:00 a 03:57,01:00,01:59,1,0,1,59
13797,13797,-46.7063713,-23.6618529,2016-03-11,De 00:00 a 03:57,02:00,02:59,2,0,2,59
13798,13798,-46.7063713,-23.6618529,2016-03-11,De 00:00 a 03:57,03:00,03:57,3,0,3,57
13799,13799,-46.650952,-23.585543,2016-03-11,De 00:00 a 00:36,00:00,00:36,0,0,0,36
13800,13800,-46.6381386,-23.5504292,2016-05-23,De 00:00 a 03:39,00:00,00:59,0,0,0,59
13801,13801,-46.6381386,-23.5504292,2016-05-23,De 00:00 a 03:39,01:00,01:59,1,0,1,59
13802,13802,-46.6381386,-23.5504292,2016-05-23,De 00:00 a 03:39,02:00,02:59,2,0,2,59
13803,13803,-46.6381386,-23.5504292,2016-05-23,De 00:00 a 03:39,03:00,03:39,3,0,3,39
13804,13804,-46.6380339,-23.5502562,2016-05-23,De 00:00 a 03:39,00:00,00:59,0,0,0,59
13805,13805,-46.6380339,-23.5502562,2016-05-23,De 00:00 a 03:39,01:00,01:59,1,0,1,59
13806,13806,-46.6380339,-23.5502562,2016-05-23,De 00:00 a 03:39,02:00,02:59,2,0,2,59
13807,13807,-46.6380339,-23.5502562,2016-05-23,De 00:00 a 03:39,03:00,03:39,3,0,3,39
13808,13808,-46.64946399999999,-23.5179509,2016-06-05,De 00:00 a 00:44,00:00,00:44,0,0,0,44
13809,13809,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,00:00,00:59,0,0,0,59
13810,13810,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,01:00,01:59,1,0,1,59
13811,13811,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,02:00,02:59,2,0,2,59
13812,13812,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,03:00,03:59,3,0,3,59
13813,13813,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,04:00,04:59,4,0,4,59
13814,13814,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,05:00,05:59,5,0,5,59
13815,13815,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,06:00,06:59,6,0,6,59
13816,13816,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,07:00,07:59,7,0,7,59
13817,13817,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,08:00,08:59,8,0,8,59
13818,13818,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:43,09:00,09:43,9,0,9,43
13819,13819,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,00:00,00:59,0,0,0,59
13820,13820,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,01:00,01:59,1,0,1,59
13821,13821,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,02:00,02:59,2,0,2,59
13822,13822,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,03:00,03:59,3,0,3,59
13823,13823,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,04:00,04:59,4,0,4,59
13824,13824,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,05:00,05:59,5,0,5,59
13825,13825,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,06:00,06:59,6,0,6,59
13826,13826,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,07:00,07:59,7,0,7,59
13827,13827,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,08:00,08:59,8,0,8,59
13828,13828,-46.64946399999999,-23.5179509,2016-06-06,De 00:00 a 09:10,09:00,09:10,9,0,9,10
13829,13829,-46.6253176,-23.5254597,2016-06-07,De 00:00 a 01:40,00:00,00:59,0,0,0,59
13830,13830,-46.6253176,-23.5254597,2016-06-07,De 00:00 a 01:40,01:00,01:40,1,0,1,40
13831,13831,-46.6253176,-23.5254597,2016-06-07,De 00:00 a 01:40,00:00,00:59,0,0,0,59
13832,13832,-46.6253176,-23.5254597,2016-06-07,De 00:00 a 01:40,01:00,01:40,1,0,1,40
13833,13833,-46.6905352,-23.5881265,2016-06-07,De 00:00 a 01:40,00:00,00:59,0,0,0,59
13834,13834,-46.6905352,-23.5881265,2016-06-07,De 00:00 a 01:40,01:00,01:40,1,0,1,40
13835,13835,-46.6973162,-23.6077583,2016-06-07,De 00:00 a 03:11,00:00,00:59,0,0,0,59
13836,13836,-46.6973162,-23.6077583,2016-06-07,De 00:00 a 03:11,01:00,01:59,1,0,1,59
13837,13837,-46.6973162,-23.6077583,2016-06-07,De 00:00 a 03:11,02:00,02:59,2,0,2,59
13838,13838,-46.6973162,-23.6077583,2016-06-07,De 00:00 a 03:11,03:00,03:11,3,0,3,11
13839,13839,-46.5989774,-23.5380499,2016-06-07,De 00:00 a 00:48,00:00,00:48,0,0,0,48
13840,13840,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,00:00,00:59,0,0,0,59
13841,13841,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,01:00,01:59,1,0,1,59
13842,13842,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,02:00,02:59,2,0,2,59
13843,13843,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,03:00,03:59,3,0,3,59
13844,13844,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,04:00,04:59,4,0,4,59
13845,13845,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,05:00,05:59,5,0,5,59
13846,13846,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,06:00,06:59,6,0,6,59
13847,13847,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,07:00,07:59,7,0,7,59
13848,13848,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,08:00,08:59,8,0,8,59
13849,13849,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,09:00,09:59,9,0,9,59
13850,13850,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,10:00,10:59,10,0,10,59
13851,13851,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,11:00,11:59,11,0,11,59
13852,13852,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,12:00,12:59,12,0,12,59
13853,13853,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,13:00,13:59,13,0,13,59
13854,13854,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,14:00,14:59,14,0,14,59
13855,13855,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,15:00,15:59,15,0,15,59
13856,13856,-46.65127879999999,-23.599446,2016-06-07,De 00:00 a 16:41,16:00,16:41,16,0,16,41
13857,13857,-46.555408,-23.58206400000001,2016-08-05,De 00:00 a 00:02,00:00,00:02,0,0,0,2
13858,13858,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,00:00,00:59,0,0,0,59
13859,13859,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,01:00,01:59,1,0,1,59
13860,13860,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,02:00,02:59,2,0,2,59
13861,13861,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,03:00,03:59,3,0,3,59
13862,13862,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,04:00,04:59,4,0,4,59
13863,13863,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,05:00,05:59,5,0,5,59
13864,13864,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,06:00,06:59,6,0,6,59
13865,13865,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,07:00,07:59,7,0,7,59
13866,13866,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,08:00,08:59,8,0,8,59
13867,13867,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,09:00,09:59,9,0,9,59
13868,13868,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,10:00,10:59,10,0,10,59
13869,13869,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,11:00,11:59,11,0,11,59
13870,13870,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,12:00,12:59,12,0,12,59
13871,13871,-46.64946399999999,-23.5179509,2016-08-21,De 00:00 a 13:22,13:00,13:22,13,0,13,22
13872,13872,-46.4494444,-23.5409715,2016-08-22,De 00:00 a 03:09,00:00,00:59,0,0,0,59
13873,13873,-46.4494444,-23.5409715,2016-08-22,De 00:00 a 03:09,01:00,01:59,1,0,1,59
13874,13874,-46.4494444,-23.5409715,2016-08-22,De 00:00 a 03:09,02:00,02:59,2,0,2,59
13875,13875,-46.4494444,-23.5409715,2016-08-22,De 00:00 a 03:09,03:00,03:09,3,0,3,9
13876,13876,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,00:00,00:59,0,0,0,59
13877,13877,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,01:00,01:59,1,0,1,59
13878,13878,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,02:00,02:59,2,0,2,59
13879,13879,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,03:00,03:59,3,0,3,59
13880,13880,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,04:00,04:59,4,0,4,59
13881,13881,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,05:00,05:59,5,0,5,59
13882,13882,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,06:00,06:59,6,0,6,59
13883,13883,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,07:00,07:59,7,0,7,59
13884,13884,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,08:00,08:59,8,0,8,59
13885,13885,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,09:00,09:59,9,0,9,59
13886,13886,-46.6244208,-23.5287445,2016-10-19,De 00:00 a 10:19,10:00,10:19,10,0,10,19
13887,13887,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,00:00,00:59,0,0,0,59
13888,13888,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,01:00,01:59,1,0,1,59
13889,13889,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,02:00,02:59,2,0,2,59
13890,13890,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,03:00,03:59,3,0,3,59
13891,13891,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,04:00,04:59,4,0,4,59
13892,13892,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,05:00,05:59,5,0,5,59
13893,13893,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,06:00,06:59,6,0,6,59
13894,13894,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,07:00,07:59,7,0,7,59
13895,13895,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,08:00,08:59,8,0,8,59
13896,13896,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,09:00,09:59,9,0,9,59
13897,13897,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,10:00,10:59,10,0,10,59
13898,13898,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,11:00,11:59,11,0,11,59
13899,13899,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,12:00,12:59,12,0,12,59
13900,13900,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,13:00,13:59,13,0,13,59
13901,13901,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,14:00,14:59,14,0,14,59
13902,13902,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,15:00,15:59,15,0,15,59
13903,13903,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,16:00,16:59,16,0,16,59
13904,13904,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,17:00,17:59,17,0,17,59
13905,13905,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,18:00,18:59,18,0,18,59
13906,13906,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,19:00,19:59,19,0,19,59
13907,13907,-46.609054,-23.5103974,2016-11-10,De 00:00 a 20:20,20:00,20:20,20,0,20,20
13908,13908,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,00:00,00:59,0,0,0,59
13909,13909,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,01:00,01:59,1,0,1,59
13910,13910,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,02:00,02:59,2,0,2,59
13911,13911,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,03:00,03:59,3,0,3,59
13912,13912,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,04:00,04:59,4,0,4,59
13913,13913,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,05:00,05:59,5,0,5,59
13914,13914,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,06:00,06:59,6,0,6,59
13915,13915,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,07:00,07:59,7,0,7,59
13916,13916,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,08:00,08:59,8,0,8,59
13917,13917,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,09:00,09:59,9,0,9,59
13918,13918,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,10:00,10:59,10,0,10,59
13919,13919,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,11:00,11:59,11,0,11,59
13920,13920,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,12:00,12:59,12,0,12,59
13921,13921,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,13:00,13:59,13,0,13,59
13922,13922,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,14:00,14:59,14,0,14,59
13923,13923,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,15:00,15:59,15,0,15,59
13924,13924,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,16:00,16:59,16,0,16,59
13925,13925,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,17:00,17:59,17,0,17,59
13926,13926,-46.6785854,-23.6638686,2016-11-10,De 00:00 a 18:20,18:00,18:20,18,0,18,20
13927,13927,-46.6339584,-23.5360024,2016-11-11,De 00:00 a 04:17,00:00,00:59,0,0,0,59
13928,13928,-46.6339584,-23.5360024,2016-11-11,De 00:00 a 04:17,01:00,01:59,1,0,1,59
13929,13929,-46.6339584,-23.5360024,2016-11-11,De 00:00 a 04:17,02:00,02:59,2,0,2,59
13930,13930,-46.6339584,-23.5360024,2016-11-11,De 00:00 a 04:17,03:00,03:59,3,0,3,59
13931,13931,-46.6339584,-23.5360024,2016-11-11,De 00:00 a 04:17,04:00,04:17,4,0,4,17
13932,13932,-46.6580219,-23.5617929,2016-11-16,De 00:00 a 00:14,00:00,00:14,0,0,0,14
13933,13933,-46.6381386,-23.5504292,2016-11-17,De 00:00 a 19:53,00:00,00:59,0,0,0,59
13934,13934,-46.6381386,-23.5504292,2016-11-17,De 00:00 a 19:53,01:00,01:59,1,0,1,59
13935,13935,-46.6381386,-23.5504292,2016-11-17,De 00:00 a 19:53,02:00,02:59,2,0,2,59
